Plant Name,Min Temperature,Max Temperature,Avg Temperature,Avg Rainfall,Soil,Zone,Humidity,Sunlight,Is_grow
Dragon Fruit,18.67,38.33,28.5,843.335,Mountain,AW,75,10.33,0
Dragon Fruit,19,39,29,890,Alluvial,BWH,80,11,0
Dragon Fruit,19,39,29,890,Laterite,AM,80,11,0
Dragon Fruit,20.5,31.25,25.875,812.5,Red & Yellow,CWA,52.5,8.5,1
Dragon Fruit,21.83,34.58,28.205,979.165,Red & Yellow,BSH,59.17,9.83,1
Dragon Fruit,18.67,38.33,28.5,843.335,Red & Yellow,ET,75,10.33,0
Dragon Fruit,22,35,28.5,1000,Alluvial,CWA,60,10,1
Dragon Fruit,18,37,27.5,750,Mountain,AM,65,9,0
Dragon Fruit,20.43,31.08,25.755,804.05,Alluvial,CWA,52.16,8.43,1
Dragon Fruit,20.11,30.28,25.195,763.89,Red & Yellow,BSH,50.56,8.11,1
Dragon Fruit,18.33,37.67,28,796.665,Alluvial,AM,70,9.67,0
Dragon Fruit,21.3,33.24,27.27,912.16,Alluvial,BSH,56.49,9.3,1
Dragon Fruit,20.16,30.41,25.285,770.27,Alluvial,BSH,50.81,8.16,1
Dragon Fruit,20.59,31.49,26.04,824.325,Alluvial,CWA,52.97,8.59,1
Dragon Fruit,20.5,31.25,25.875,812.5,Red & Yellow,BSH,52.5,8.5,1
Dragon Fruit,20.22,30.56,25.39,777.775,Red & Yellow,BSH,51.11,8.22,1
Dragon Fruit,20.89,32.22,26.555,861.11,Red & Yellow,BSH,54.44,8.89,1
Dragon Fruit,21.68,34.19,27.935,959.46,Alluvial,CWA,58.38,9.68,1
Dragon Fruit,18.67,38.33,28.5,843.335,Alluvial,CWB,75,10.33,0
Dragon Fruit,19,39,29,890,Black,AW,80,11,0
Dragon Fruit,21.3,33.24,27.27,912.16,Alluvial,CWA,56.49,9.3,1
Dragon Fruit,21.19,32.97,27.08,898.65,Alluvial,CWA,55.95,9.19,1
Dragon Fruit,18.5,38,28.25,820,Black,BSH,72.5,10,0
Dragon Fruit,21.78,34.44,28.11,972.225,Red & Yellow,BSH,58.89,9.78,1
Dragon Fruit,18.33,37.67,28,796.665,Red & Yellow,ET,70,9.67,0
Dragon Fruit,20.17,30.42,25.295,770.835,Red & Yellow,CWA,50.83,8.17,1
Dragon Fruit,19,39,29,890,Mountain,CWB,80,11,0
Dragon Fruit,19,39,29,890,Black,BSH,80,11,0
Dragon Fruit,20.11,30.28,25.195,763.89,Red & Yellow,CWA,50.56,8.11,1
Dragon Fruit,21.19,32.97,27.08,898.65,Alluvial,BSH,55.95,9.19,1
Dragon Fruit,22,35,28.5,1000,Red & Yellow,CWA,60,10,1
Dragon Fruit,18.5,38,28.25,820,Mountain,DFC,72.5,10,0
Dragon Fruit,20.76,31.89,26.325,844.595,Alluvial,BSH,53.78,8.76,1
Dragon Fruit,20.43,31.08,25.755,804.05,Alluvial,BSH,52.16,8.43,1
Dragon Fruit,19,39,29,890,Red & Yellow,AW,80,11,0
Dragon Fruit,19,39,29,890,Alluvial,AW,80,11,0
Dragon Fruit,21.28,33.19,27.235,909.725,Red & Yellow,BSH,56.39,9.28,1
Dragon Fruit,21.17,32.92,27.045,895.835,Red & Yellow,BSH,55.83,9.17,1
Dragon Fruit,19,39,29,890,Laterite,AW,80,11,0
Dragon Fruit,20.11,30.27,25.19,763.515,Alluvial,BSH,50.54,8.11,1
Dragon Fruit,20.06,30.14,25.1,756.945,Red & Yellow,CWA,50.28,8.06,1
Dragon Fruit,21.33,33.33,27.33,916.665,Red & Yellow,BSH,56.67,9.33,1
Dragon Fruit,19,39,29,890,Mountain,DFC,80,11,0
Dragon Fruit,19,39,29,890,Arid,BWH,80,11,0
Dragon Fruit,21.73,34.32,28.025,966.215,Alluvial,CWA,58.65,9.73,1
Dragon Fruit,21.78,34.46,28.12,972.975,Alluvial,BSH,58.92,9.78,1
Dragon Fruit,20.22,30.56,25.39,777.775,Red & Yellow,CWA,51.11,8.22,1
Dragon Fruit,20.38,30.95,25.665,797.3,Alluvial,CWA,51.89,8.38,1
Dragon Fruit,18.67,38.33,28.5,843.335,Arid,BSH,75,10.33,0
Dragon Fruit,18.5,38,28.25,820,Mountain,ET,72.5,10,0
Dragon Fruit,18.67,38.33,28.5,843.335,Red & Yellow,AW,75,10.33,0
Dragon Fruit,21.94,34.86,28.4,993.055,Red & Yellow,CWA,59.72,9.94,1
Dragon Fruit,19,39,29,890,Mountain,AW,80,11,0
Dragon Fruit,20.22,30.54,25.38,777.025,Alluvial,CWA,51.08,8.22,1
Dragon Fruit,21.89,34.72,28.305,986.11,Red & Yellow,CWA,59.44,9.89,1
Dragon Fruit,18.33,37.67,28,796.665,Red & Yellow,AW,70,9.67,0
Dragon Fruit,18,37,27.5,750,Laterite,CWB,65,9,0
Dragon Fruit,20.86,32.16,26.51,858.11,Alluvial,BSH,54.32,8.86,1
Dragon Fruit,20.16,30.41,25.285,770.27,Alluvial,CWA,50.81,8.16,1
Dragon Fruit,20.83,32.08,26.455,854.165,Red & Yellow,BSH,54.17,8.83,1
Dragon Fruit,20.72,31.81,26.265,840.275,Red & Yellow,CWA,53.61,8.72,1
Dragon Fruit,21.17,32.92,27.045,895.835,Red & Yellow,CWA,55.83,9.17,1
Dragon Fruit,21.44,33.61,27.525,930.555,Red & Yellow,CWA,57.22,9.44,1
Dragon Fruit,18,37,27.5,750,Alluvial,BWH,65,9,0
Dragon Fruit,18.33,37.67,28,796.665,Arid,BWH,70,9.67,0
Dragon Fruit,19,39,29,890,Laterite,BSH,80,11,0
Dragon Fruit,20.65,31.62,26.135,831.08,Alluvial,CWA,53.24,8.65,1
Dragon Fruit,19,39,29,890,Mountain,AM,80,11,0
Dragon Fruit,21.95,34.86,28.405,993.24,Alluvial,BSH,59.73,9.95,1
Dragon Fruit,20.33,30.83,25.58,791.665,Red & Yellow,BSH,51.67,8.33,1
Dragon Fruit,19,39,29,890,Red & Yellow,CWB,80,11,0
Dragon Fruit,20.33,30.83,25.58,791.665,Red & Yellow,CWA,51.67,8.33,1
Dragon Fruit,20.81,32.03,26.42,851.35,Alluvial,CWA,54.05,8.81,1
Dragon Fruit,21.46,33.65,27.555,932.435,Alluvial,BSH,57.3,9.46,1
Dragon Fruit,18.5,38,28.25,820,Laterite,BSH,72.5,10,0
Dragon Fruit,21.61,34.03,27.82,951.39,Red & Yellow,BSH,58.06,9.61,1
Dragon Fruit,18.5,38,28.25,820,Laterite,CWA,72.5,10,0
Dragon Fruit,21.78,34.46,28.12,972.975,Alluvial,CWA,58.92,9.78,1
Dragon Fruit,21.95,34.86,28.405,993.24,Alluvial,CWA,59.73,9.95,1
Dragon Fruit,19,39,29,890,Mountain,ET,80,11,0
Dragon Fruit,18.5,38,28.25,820,Laterite,CWB,72.5,10,0
Dragon Fruit,20.7,31.76,26.23,837.84,Alluvial,BSH,53.51,8.7,1
Dragon Fruit,21,32.5,26.75,875,Red & Yellow,BSH,55,9,1
Dragon Fruit,18,37,27.5,750,Laterite,AM,65,9,0
Dragon Fruit,21.51,33.78,27.645,939.19,Alluvial,CWA,57.57,9.51,1
Dragon Fruit,19,39,29,890,Laterite,CWA,80,11,0
Dragon Fruit,18.67,38.33,28.5,843.335,Mountain,CWB,75,10.33,0
Dragon Fruit,18.67,38.33,28.5,843.335,Red & Yellow,AM,75,10.33,0
Dragon Fruit,20.56,31.39,25.975,819.445,Red & Yellow,CWA,52.78,8.56,1
Dragon Fruit,20.76,31.89,26.325,844.595,Alluvial,CWA,53.78,8.76,1
Dragon Fruit,20.38,30.95,25.665,797.3,Alluvial,BSH,51.89,8.38,1
Dragon Fruit,22,35,28.5,1000,Alluvial,BSH,60,10,1
Dragon Fruit,21.62,34.05,27.835,952.7,Alluvial,CWA,58.11,9.62,1
Dragon Fruit,18,37,27.5,750,Laterite,CWA,65,9,0
Dragon Fruit,21.22,33.06,27.14,902.775,Red & Yellow,BSH,56.11,9.22,1
Dragon Fruit,21.89,34.73,28.31,986.485,Alluvial,BSH,59.46,9.89,1
Dragon Fruit,20,30,25,750,Red & Yellow,BSH,50,8,1
Dragon Fruit,20.05,30.14,25.095,756.76,Alluvial,BSH,50.27,8.05,1
Dragon Fruit,20.56,31.39,25.975,819.445,Red & Yellow,BSH,52.78,8.56,1
Dragon Fruit,21.22,33.06,27.14,902.775,Red & Yellow,CWA,56.11,9.22,1
Dragon Fruit,21.56,33.89,27.725,944.445,Red & Yellow,BSH,57.78,9.56,1
Dragon Fruit,18.5,38,28.25,820,Black,AW,72.5,10,0
Dragon Fruit,18.67,38.33,28.5,843.335,Red & Yellow,AF,75,10.33,0
Dragon Fruit,20.39,30.97,25.68,798.61,Red & Yellow,CWA,51.94,8.39,1
Dragon Fruit,21.68,34.19,27.935,959.46,Alluvial,BSH,58.38,9.68,1
Dragon Fruit,20.49,31.22,25.855,810.81,Alluvial,BSH,52.43,8.49,1
Dragon Fruit,18.67,38.33,28.5,843.335,Red & Yellow,CWB,75,10.33,0
Dragon Fruit,20.72,31.81,26.265,840.275,Red & Yellow,BSH,53.61,8.72,1
Dragon Fruit,22,35,28.5,1000,Red & Yellow,BSH,60,10,1
Dragon Fruit,21.51,33.78,27.645,939.19,Alluvial,BSH,57.57,9.51,1
Dragon Fruit,19,39,29,890,Laterite,BWH,80,11,0
Dragon Fruit,18,37,27.5,750,Red & Yellow,AF,65,9,0
Dragon Fruit,21.24,33.11,27.175,905.405,Alluvial,CWA,56.22,9.24,1
Dragon Fruit,20.49,31.22,25.855,810.81,Alluvial,CWA,52.43,8.49,1
Dragon Fruit,21.03,32.57,26.8,878.375,Alluvial,BSH,55.14,9.03,1
Dragon Fruit,18.67,38.33,28.5,843.335,Mountain,AM,75,10.33,0
Dragon Fruit,21.28,33.19,27.235,909.725,Red & Yellow,CWA,56.39,9.28,1
Dragon Fruit,18,37,27.5,750,Red & Yellow,AM,65,9,0
Dragon Fruit,21.67,34.17,27.92,958.335,Red & Yellow,CWA,58.33,9.67,1
Dragon Fruit,21.5,33.75,27.625,937.5,Red & Yellow,CWA,57.5,9.5,1
Dragon Fruit,21.94,34.86,28.4,993.055,Red & Yellow,BSH,59.72,9.94,1
Dragon Fruit,18.5,38,28.25,820,Laterite,AW,72.5,10,0
Dragon Fruit,21.08,32.7,26.89,885.135,Alluvial,CWA,55.41,9.08,1
Dragon Fruit,20.94,32.36,26.65,868.055,Red & Yellow,CWA,54.72,8.94,1
Dragon Fruit,19,39,29,890,Mountain,CWA,80,11,0
Dragon Fruit,18.33,37.67,28,796.665,Mountain,CWB,70,9.67,0
Dragon Fruit,21.89,34.73,28.31,986.485,Alluvial,CWA,59.46,9.89,1
Dragon Fruit,18.33,37.67,28,796.665,Mountain,AM,70,9.67,0
Dragon Fruit,20.92,32.3,26.61,864.865,Alluvial,BSH,54.59,8.92,1
Dragon Fruit,21.39,33.47,27.43,923.61,Red & Yellow,CWA,56.94,9.39,1
Dragon Fruit,20.94,32.36,26.65,868.055,Red & Yellow,BSH,54.72,8.94,1
Dragon Fruit,18,37,27.5,750,Laterite,AW,65,9,0
Dragon Fruit,21.35,33.38,27.365,918.92,Alluvial,CWA,56.76,9.35,1
Dragon Fruit,20.86,32.16,26.51,858.11,Alluvial,CWA,54.32,8.86,1
Dragon Fruit,20.17,30.42,25.295,770.835,Red & Yellow,BSH,50.83,8.17,1
Dragon Fruit,21.44,33.61,27.525,930.555,Red & Yellow,BSH,57.22,9.44,1
Dragon Fruit,18.33,37.67,28,796.665,Alluvial,AW,70,9.67,0
Dragon Fruit,20.44,31.11,25.775,805.555,Red & Yellow,CWA,52.22,8.44,1
Dragon Fruit,18,37,27.5,750,Mountain,ET,65,9,0
Dragon Fruit,20.06,30.14,25.1,756.945,Red & Yellow,BSH,50.28,8.06,1
Dragon Fruit,19,39,29,890,Black,CWA,80,11,0
Dragon Fruit,20.89,32.22,26.555,861.11,Red & Yellow,CWA,54.44,8.89,1
Dragon Fruit,18,37,27.5,750,Mountain,DFC,65,9,0
Dragon Fruit,20.83,32.08,26.455,854.165,Red & Yellow,CWA,54.17,8.83,1
Dragon Fruit,21.24,33.11,27.175,905.405,Alluvial,BSH,56.22,9.24,1
Dragon Fruit,21.57,33.92,27.745,945.95,Alluvial,CWA,57.84,9.57,1
Dragon Fruit,18.5,38,28.25,820,Black,CWA,72.5,10,0
Dragon Fruit,18.33,37.67,28,796.665,Red & Yellow,AM,70,9.67,0
Dragon Fruit,21.33,33.33,27.33,916.665,Red & Yellow,CWA,56.67,9.33,1
Dragon Fruit,20.11,30.27,25.19,763.515,Alluvial,CWA,50.54,8.11,1
Dragon Fruit,20,30,25,750,Alluvial,BSH,50,8,1
Dragon Fruit,18,37,27.5,750,Mountain,CWA,65,9,0
Dragon Fruit,18.33,37.67,28,796.665,Alluvial,CWB,70,9.67,0
Dragon Fruit,18,37,27.5,750,Arid,BSH,65,9,0
Dragon Fruit,21.11,32.78,26.945,888.89,Red & Yellow,CWA,55.56,9.11,1
Dragon Fruit,18.67,38.33,28.5,843.335,Red & Yellow,CSA,75,10.33,0
Dragon Fruit,20.65,31.62,26.135,831.08,Alluvial,BSH,53.24,8.65,1
Dragon Fruit,21.67,34.17,27.92,958.335,Red & Yellow,BSH,58.33,9.67,1
Dragon Fruit,19,39,29,890,Arid,BSH,80,11,0
Dragon Fruit,18,37,27.5,750,Alluvial,AM,65,9,0
Dragon Fruit,19,39,29,890,Red & Yellow,CSA,80,11,0
Dragon Fruit,21.41,33.51,27.46,925.675,Alluvial,BSH,57.03,9.41,1
Dragon Fruit,20.54,31.35,25.945,817.565,Alluvial,CWA,52.7,8.54,1
Dragon Fruit,19,39,29,890,Mountain,CFA,80,11,0
Dragon Fruit,20.67,31.67,26.17,833.335,Red & Yellow,BSH,53.33,8.67,1
Dragon Fruit,21.46,33.65,27.555,932.435,Alluvial,CWA,57.3,9.46,1
Dragon Fruit,18.67,38.33,28.5,843.335,Alluvial,AM,75,10.33,0
Dragon Fruit,20.61,31.53,26.07,826.39,Red & Yellow,CWA,53.06,8.61,1
Dragon Fruit,21.08,32.7,26.89,885.135,Alluvial,BSH,55.41,9.08,1
Dragon Fruit,21.41,33.51,27.46,925.675,Alluvial,CWA,57.03,9.41,1
Grape,16.33,38.33,27.33,850,Red & Yellow,CWA,56.67,8.33,1
Grape,17,40,28.5,900,Red & Yellow,CWA,60,9,1
Grape,15.47,36.18,25.825,785.295,Laterite,AW,52.35,7.47,1
Grape,14,44,29,1025,Black,BSH,80,10,0
Grape,13.33,43,28.165,958.335,Laterite,BWH,75,9.33,0
Grape,15.67,36.67,26.17,800,Alluvial,CWA,53.33,7.67,1
Grape,16.22,38.06,27.14,841.665,Alluvial,AW,56.11,8.22,1
Grape,16.22,38.06,27.14,841.665,Alluvial,CWA,56.11,8.22,1
Grape,15.89,37.22,26.555,816.665,Red & Yellow,CWA,54.44,7.89,1
Grape,12.5,41.75,27.125,875,Alluvial,AM,68.75,8.5,0
Grape,14,44,29,1025,Red & Yellow,CWB,80,10,0
Grape,16.76,39.41,28.085,882.355,Laterite,AW,58.82,8.76,1
Grape,13.33,43,28.165,958.335,Red & Yellow,CWB,75,9.33,0
Grape,12,41,26.5,825,Mountain,CWB,65,8,0
Grape,15,35,25,750,Alluvial,AW,50,7,1
Grape,13.33,43,28.165,958.335,Mountain,CWB,75,9.33,0
Grape,14,44,29,1025,Alluvial,BWH,80,10,0
Grape,14,44,29,1025,Mountain,ET,80,10,0
Grape,14,44,29,1025,Arid,BSH,80,10,0
Grape,12.67,42,27.335,891.665,Laterite,CWB,70,8.67,0
Grape,12.67,42,27.335,891.665,Red & Yellow,CSA,70,8.67,0
Grape,15.35,35.88,25.615,776.47,Laterite,AW,51.76,7.35,1
Grape,15.44,36.11,25.775,783.33,Red & Yellow,AW,52.22,7.44,1
Grape,15.47,36.18,25.825,785.295,Laterite,CWA,52.35,7.47,1
Grape,15.67,36.67,26.17,800,Black,CWA,53.33,7.67,1
Grape,14,44,29,1025,Mountain,CWB,80,10,0
Grape,12,41,26.5,825,Alluvial,BSH,65,8,0
Grape,16.11,37.78,26.945,833.335,Alluvial,AW,55.56,8.11,1
Grape,12,41,26.5,825,Laterite,BSH,65,8,0
Grape,12,41,26.5,825,Arid,BWH,65,8,0
Grape,13.33,43,28.165,958.335,Laterite,AM,75,9.33,0
Grape,12,41,26.5,825,Mountain,ET,65,8,0
Grape,14,44,29,1025,Red & Yellow,AM,80,10,0
Grape,12,41,26.5,825,Laterite,BWH,65,8,0
Grape,16.18,37.94,27.06,838.235,Laterite,AW,55.88,8.18,1
Grape,12,41,26.5,825,Red & Yellow,CSA,65,8,0
Grape,14,44,29,1025,Laterite,CWB,80,10,0
Grape,16.44,38.61,27.525,858.33,Alluvial,AW,57.22,8.44,1
Grape,15.11,35.28,25.195,758.335,Red & Yellow,AW,50.56,7.11,1
Grape,16,37.5,26.75,825,Alluvial,CWA,55,8,1
Grape,15.67,36.67,26.17,800,Black,AW,53.33,7.67,1
Grape,15.11,35.28,25.195,758.335,Red & Yellow,CWA,50.56,7.11,1
Grape,16.56,38.89,27.725,866.67,Red & Yellow,AW,57.78,8.56,1
Grape,15.71,36.76,26.235,802.94,Laterite,AW,53.53,7.71,1
Grape,15.71,36.76,26.235,802.94,Laterite,CWA,53.53,7.71,1
Grape,14,44,29,1025,Laterite,AM,80,10,0
Grape,12,41,26.5,825,Red & Yellow,AM,65,8,0
Grape,12.67,42,27.335,891.665,Mountain,CFA,70,8.67,0
Grape,15.67,36.67,26.17,800,Red & Yellow,CWA,53.33,7.67,1
Grape,15.22,35.56,25.39,766.665,Alluvial,AW,51.11,7.22,1
Grape,17,40,28.5,900,Red & Yellow,AW,60,9,1
Grape,15.82,37.06,26.44,811.765,Laterite,CWA,54.12,7.82,1
Grape,14,44,29,1025,Mountain,AW,80,10,0
Grape,13.33,43,28.165,958.335,Laterite,BSH,75,9.33,0
Grape,16.67,39.17,27.92,875,Red & Yellow,CWA,58.33,8.67,1
Grape,12.5,41.75,27.125,875,Alluvial,BWH,68.75,8.5,0
Grape,16.89,39.72,28.305,891.665,Alluvial,AW,59.44,8.89,1
Grape,16.18,37.94,27.06,838.235,Laterite,CWA,55.88,8.18,1
Grape,13.33,43,28.165,958.335,Red & Yellow,AM,75,9.33,0
Grape,16.22,38.06,27.14,841.665,Black,CWA,56.11,8.22,1
Grape,16.56,38.89,27.725,866.67,Red & Yellow,CWA,57.78,8.56,1
Grape,16.88,39.71,28.295,891.18,Laterite,AW,59.41,8.88,1
Grape,13.5,43.25,28.375,975,Alluvial,CWB,76.25,9.5,0
Grape,13.5,43.25,28.375,975,Alluvial,BWH,76.25,9.5,0
Grape,12.67,42,27.335,891.665,Red & Yellow,ET,70,8.67,0
Grape,15.44,36.11,25.775,783.33,Alluvial,CWA,52.22,7.44,1
Grape,15,35,25,750,Black,CWA,50,7,1
Grape,16.41,38.53,27.47,855.885,Laterite,AW,57.06,8.41,1
Grape,15.89,37.22,26.555,816.665,Alluvial,CWA,54.44,7.89,1
Grape,12,41,26.5,825,Mountain,AW,65,8,0
Grape,16.33,38.33,27.33,850,Red & Yellow,AW,56.67,8.33,1
Grape,15.33,35.83,25.58,775,Black,CWA,51.67,7.33,1
Grape,17,40,28.5,900,Alluvial,CWA,60,9,1
Grape,12.67,42,27.335,891.665,Arid,BWH,70,8.67,0
Grape,15.56,36.39,25.975,791.67,Black,CWA,52.78,7.56,1
Grape,12,41,26.5,825,Red & Yellow,ET,65,8,0
Grape,14,44,29,1025,Mountain,AM,80,10,0
Grape,15,35,25,750,Red & Yellow,AW,50,7,1
Grape,16.44,38.61,27.525,858.33,Alluvial,CWA,57.22,8.44,1
Grape,15.78,36.94,26.36,808.335,Black,AW,53.89,7.78,1
Grape,12.67,42,27.335,891.665,Mountain,ET,70,8.67,0
Grape,12.67,42,27.335,891.665,Mountain,DFC,70,8.67,0
Grape,15.44,36.11,25.775,783.33,Red & Yellow,CWA,52.22,7.44,1
Grape,16.65,39.12,27.885,873.53,Laterite,CWA,58.24,8.65,1
Grape,16.44,38.61,27.525,858.33,Red & Yellow,AW,57.22,8.44,1
Grape,12,41,26.5,825,Mountain,CFA,65,8,0
Grape,14,44,29,1025,Alluvial,CWB,80,10,0
Grape,15.59,36.47,26.03,794.115,Laterite,CWA,52.94,7.59,1
Grape,16.22,38.06,27.14,841.665,Red & Yellow,CWA,56.11,8.22,1
Grape,12,41,26.5,825,Red & Yellow,BSH,65,8,0
Grape,15,35,25,750,Laterite,AW,50,7,1
Grape,13.33,43,28.165,958.335,Arid,BWH,75,9.33,0
Grape,15.67,36.67,26.17,800,Alluvial,AW,53.33,7.67,1
Grape,15.33,35.83,25.58,775,Alluvial,AW,51.67,7.33,1
Grape,15.12,35.29,25.205,758.82,Laterite,CWA,50.59,7.12,1
Grape,13.33,43,28.165,958.335,Mountain,CFA,75,9.33,0
Grape,13,42.5,27.75,925,Alluvial,CWB,72.5,9,0
Grape,15.11,35.28,25.195,758.335,Alluvial,CWA,50.56,7.11,1
Grape,16.33,38.33,27.33,850,Alluvial,AW,56.67,8.33,1
Grape,14,44,29,1025,Alluvial,BSH,80,10,0
Grape,14,44,29,1025,Red & Yellow,ET,80,10,0
Grape,16.76,39.41,28.085,882.355,Laterite,CWA,58.82,8.76,1
Grape,12,41,26.5,825,Laterite,CWB,65,8,0
Grape,16.56,38.89,27.725,866.67,Alluvial,AW,57.78,8.56,1
Grape,13.33,43,28.165,958.335,Arid,BSH,75,9.33,0
Grape,12.67,42,27.335,891.665,Red & Yellow,AF,70,8.67,0
Grape,15.94,37.35,26.645,820.59,Laterite,CWA,54.71,7.94,1
Grape,12,41,26.5,825,Laterite,AM,65,8,0
Grape,16,37.5,26.75,825,Black,AW,55,8,1
Grape,13.33,43,28.165,958.335,Red & Yellow,CSA,75,9.33,0
Grape,16.78,39.44,28.11,883.335,Alluvial,CWA,58.89,8.78,1
Grape,13.33,43,28.165,958.335,Mountain,AM,75,9.33,0
Grape,16.11,37.78,26.945,833.335,Black,AW,55.56,8.11,1
Grape,16.22,38.06,27.14,841.665,Black,AW,56.11,8.22,1
Grape,15.11,35.28,25.195,758.335,Alluvial,AW,50.56,7.11,1
Grape,12,41,26.5,825,Alluvial,BWH,65,8,0
Grape,16.33,38.33,27.33,850,Black,AW,56.67,8.33,1
Grape,14,44,29,1025,Alluvial,AM,80,10,0
Grape,15.22,35.56,25.39,766.665,Red & Yellow,AW,51.11,7.22,1
Grape,15.89,37.22,26.555,816.665,Black,AW,54.44,7.89,1
Grape,16.29,38.24,27.265,847.06,Laterite,CWA,56.47,8.29,1
Grape,14,44,29,1025,Arid,BWH,80,10,0
Grape,13.33,43,28.165,958.335,Mountain,CWA,75,9.33,0
Grape,12.67,42,27.335,891.665,Mountain,CWB,70,8.67,0
Grape,15.33,35.83,25.58,775,Black,AW,51.67,7.33,1
Grape,15.11,35.28,25.195,758.335,Black,CWA,50.56,7.11,1
Grape,13,42.5,27.75,925,Alluvial,BSH,72.5,9,0
Grape,12,41,26.5,825,Mountain,AM,65,8,0
Grape,13.33,43,28.165,958.335,Mountain,DFC,75,9.33,0
Grape,15.67,36.67,26.17,800,Red & Yellow,AW,53.33,7.67,1
Grape,14,44,29,1025,Red & Yellow,AF,80,10,0
Grape,16,37.5,26.75,825,Alluvial,AW,55,8,1
Grape,16.67,39.17,27.92,875,Alluvial,CWA,58.33,8.67,1
Grape,16.88,39.71,28.295,891.18,Laterite,CWA,59.41,8.88,1
Grape,16.67,39.17,27.92,875,Red & Yellow,AW,58.33,8.67,1
Grape,12,41,26.5,825,Black,BSH,65,8,0
Grape,15.78,36.94,26.36,808.335,Red & Yellow,CWA,53.89,7.78,1
Grape,15.89,37.22,26.555,816.665,Alluvial,AW,54.44,7.89,1
Grape,16.89,39.72,28.305,891.665,Red & Yellow,AW,59.44,8.89,1
Grape,12.67,42,27.335,891.665,Mountain,AM,70,8.67,0
Grape,16.33,38.33,27.33,850,Black,CWA,56.67,8.33,1
Grape,16.89,39.72,28.305,891.665,Alluvial,CWA,59.44,8.89,1
Grape,16.53,38.82,27.675,864.705,Laterite,AW,57.65,8.53,1
Grape,15.12,35.29,25.205,758.82,Laterite,AW,50.59,7.12,1
Grape,15.44,36.11,25.775,783.33,Alluvial,AW,52.22,7.44,1
Grape,15.56,36.39,25.975,791.67,Red & Yellow,CWA,52.78,7.56,1
Grape,15.78,36.94,26.36,808.335,Alluvial,AW,53.89,7.78,1
Grape,15.24,35.59,25.415,767.645,Laterite,CWA,51.18,7.24,1
Grape,15.44,36.11,25.775,783.33,Black,AW,52.22,7.44,1
Grape,16.89,39.72,28.305,891.665,Red & Yellow,CWA,59.44,8.89,1
Grape,12.67,42,27.335,891.665,Laterite,BSH,70,8.67,0
Grape,12.5,41.75,27.125,875,Alluvial,CWB,68.75,8.5,0
Grape,15.33,35.83,25.58,775,Alluvial,CWA,51.67,7.33,1
Grape,13,42.5,27.75,925,Alluvial,BWH,72.5,9,0
Grape,12.67,42,27.335,891.665,Laterite,BWH,70,8.67,0
Grape,15.22,35.56,25.39,766.665,Alluvial,CWA,51.11,7.22,1
Grape,16.89,39.72,28.305,891.665,Black,CWA,59.44,8.89,1
Grape,15.82,37.06,26.44,811.765,Laterite,AW,54.12,7.82,1
Grape,14,44,29,1025,Red & Yellow,CSA,80,10,0
Grape,15,35,25,750,Red & Yellow,CWA,50,7,1
Grape,16,37.5,26.75,825,Black,CWA,55,8,1
Grape,16,37.5,26.75,825,Red & Yellow,AW,55,8,1
Grape,12.67,42,27.335,891.665,Laterite,AM,70,8.67,0
Grape,12,41,26.5,825,Red & Yellow,CWB,65,8,0
Grape,12.67,42,27.335,891.665,Black,BSH,70,8.67,0
Grape,16.44,38.61,27.525,858.33,Black,CWA,57.22,8.44,1
Grape,15.24,35.59,25.415,767.645,Laterite,AW,51.18,7.24,1
Grape,16.89,39.72,28.305,891.665,Black,AW,59.44,8.89,1
Grape,13.33,43,28.165,958.335,Red & Yellow,AF,75,9.33,0
Grape,13,42.5,27.75,925,Alluvial,AM,72.5,9,0
Grape,12,41,26.5,825,Arid,BSH,65,8,0
Grape,16.78,39.44,28.11,883.335,Alluvial,AW,58.89,8.78,1
Grape,16.11,37.78,26.945,833.335,Red & Yellow,AW,55.56,8.11,1
Grape,15.89,37.22,26.555,816.665,Black,CWA,54.44,7.89,1
Grape,15.56,36.39,25.975,791.67,Black,AW,52.78,7.56,1
Grape,13.33,43,28.165,958.335,Red & Yellow,BSH,75,9.33,0
Grape,14,44,29,1025,Mountain,DFC,80,10,0
Grape,15.33,35.83,25.58,775,Red & Yellow,AW,51.67,7.33,1
Grape,15.56,36.39,25.975,791.67,Alluvial,AW,52.78,7.56,1
Grape,15.11,35.28,25.195,758.335,Black,AW,50.56,7.11,1
Grape,15.22,35.56,25.39,766.665,Red & Yellow,CWA,51.11,7.22,1
Grape,12.67,42,27.335,891.665,Red & Yellow,AM,70,8.67,0
Grape,16.11,37.78,26.945,833.335,Red & Yellow,CWA,55.56,8.11,1
Grape,12.67,42,27.335,891.665,Mountain,AW,70,8.67,0
Grape,13.33,43,28.165,958.335,Laterite,CWB,75,9.33,0
Grape,15.94,37.35,26.645,820.59,Laterite,AW,54.71,7.94,1
Grape,17,40,28.5,900,Black,CWA,60,9,1
Grape,12,41,26.5,825,Red & Yellow,AF,65,8,0
Grape,16.11,37.78,26.945,833.335,Alluvial,CWA,55.56,8.11,1
Grape,15.22,35.56,25.39,766.665,Black,CWA,51.11,7.22,1
Grape,16.53,38.82,27.675,864.705,Laterite,CWA,57.65,8.53,1
Grape,16.67,39.17,27.92,875,Black,CWA,58.33,8.67,1
Grape,16.41,38.53,27.47,855.885,Laterite,CWA,57.06,8.41,1
